framenumber,cam0_frame,cam0_sysclock,cam2_frame,cam2_sysclock
7323,7323.0,244174.0,7323,245654
7324,7324.0,244208.0,7324,245686
7325,7325.0,244241.0,7325,245718
7326,7326.0,244275.0,7326,245751
7327,7327.0,244305.0,7327,245799
7328,7328.0,244339.0,7328,245830
7329,7329.0,244374.0,7329,245862
7330,7330.0,244408.0,7330,245894
7331,7331.0,244442.0,7331,245925
7332,7332.0,244475.0,7332,245958
7333,7333.0,244508.0,7333,245991
7334,7334.0,244541.0,7334,246023
7335,7335.0,244573.0,7335,246055
7336,7336.0,244606.0,7336,246087
7337,7337.0,244639.0,7337,246118
7338,7338.0,244672.0,7338,246150
7339,7339.0,244704.0,7339,246199
7340,7340.0,244738.0,7340,246230
7341,7341.0,244771.0,7341,246262
7342,7342.0,244805.0,7342,246294
7343,7343.0,244838.0,7343,246326
7344,7344.0,244871.0,7344,246358
7345,7345.0,244905.0,7345,246390
7346,7346.0,244938.0,7346,246422
7347,7347.0,244971.0,7347,246454
7348,7348.0,245005.0,7348,246485
7349,7349.0,245040.0,7349,246517
7350,7350.0,245073.0,7350,246566
7351,7351.0,245105.0,7351,246597
7352,7352.0,245138.0,7352,246630
7353,7353.0,245172.0,7353,246661
7354,7354.0,245205.0,7354,246693
7355,7355.0,245239.0,7355,246727
7356,7356.0,245273.0,7356,246759
7357,7357.0,245306.0,7357,246790
7358,7358.0,245339.0,7358,246821
7359,7359.0,245372.0,7359,246853
7360,7360.0,245405.0,7360,246885
7361,7361.0,245438.0,7361,246918
7362,7362.0,245472.0,7362,246966
7363,7363.0,245505.0,7363,246997
7364,7364.0,245538.0,7364,247029
7365,7365.0,245572.0,7365,247061
7366,7366.0,245606.0,7366,247093
7367,7367.0,245640.0,7367,247125
7368,7368.0,245674.0,7368,247158
7369,7369.0,245707.0,7369,247191
7370,7370.0,245741.0,7370,247222
7371,7371.0,245776.0,7371,247254
7372,7372.0,245807.0,7372,247285
7373,7373.0,245839.0,7373,247334
7374,7374.0,245873.0,7374,247366
7375,7375.0,245906.0,7375,247398
7376,7376.0,245939.0,7376,247430
7377,7377.0,245975.0,7377,247462
7378,7378.0,246009.0,7378,247493
7379,7379.0,246042.0,7379,247525
7380,7380.0,246075.0,7380,247558
7381,7381.0,246107.0,7381,247589
7382,7382.0,246140.0,7382,247621
7383,7383.0,246175.0,7383,247654
7384,7384.0,246209.0,7384,247686
7385,7385.0,246241.0,7385,247734
7386,7386.0,246276.0,7386,247766
7387,7387.0,246307.0,7387,247798
7388,7388.0,246341.0,7388,247830
7389,7389.0,246374.0,7389,247862
7390,7390.0,246408.0,7390,247894
7391,7391.0,246442.0,7391,247926
7392,7392.0,246473.0,7392,247959
7393,7393.0,246506.0,7393,247991
7394,7394.0,246539.0,7394,248021
7395,7395.0,246573.0,7395,248053
7396,7396.0,246606.0,7396,248101
7397,7397.0,246639.0,7397,248134
7398,7398.0,246672.0,7398,248165
7399,7399.0,246709.0,7399,248197
7400,7400.0,246743.0,7400,248230
7401,7401.0,246775.0,7401,248262
7402,7402.0,246806.0,7402,248293
7403,7403.0,246839.0,7403,248325
7404,7404.0,246872.0,7404,248357
7405,7405.0,246906.0,7405,248390
7406,7406.0,246940.0,7406,248422
7407,7407.0,246973.0,7407,248471
7408,7408.0,247006.0,7408,248502
7409,7409.0,247040.0,7409,248534
7410,7410.0,247073.0,7410,248565
7411,7411.0,247106.0,7411,248597
7412,7412.0,247140.0,7412,248630
7413,7413.0,247176.0,7413,248662
7414,7414.0,247208.0,7414,248694
7415,7415.0,247240.0,7415,248727
7416,7416.0,247273.0,7416,248757
7417,7417.0,247306.0,7417,248789
7418,7418.0,247340.0,7418,248821
7419,7419.0,247373.0,7419,248869
7420,7420.0,247407.0,7420,248901
7421,7421.0,247440.0,7421,248934
7422,7422.0,247475.0,7422,248966
7423,7423.0,247506.0,7423,248998
7424,7424.0,247543.0,7424,249030
7425,7425.0,247573.0,7425,249062
7426,7426.0,247606.0,7426,249095
7427,7427.0,247640.0,7427,249127
7428,7428.0,247675.0,7428,249158
7429,7429.0,247707.0,7429,249189
7430,7430.0,247740.0,7430,249237
7431,7431.0,247773.0,7431,249269
7432,7432.0,247807.0,7432,249301
7433,7433.0,247840.0,7433,249333
7434,7434.0,247874.0,7434,249366
7435,7435.0,247908.0,7435,249397
7436,7436.0,247942.0,7436,249429
7437,7437.0,247976.0,7437,249461
7438,7438.0,248008.0,7438,249493
7439,7439.0,248040.0,7439,249525
7440,7440.0,248073.0,7440,249558
7441,7441.0,248106.0,7441,249589
7442,7442.0,248140.0,7442,249637
7443,7443.0,248173.0,7443,249669
7444,7444.0,248207.0,7444,249701
7445,7445.0,248240.0,7445,249733
7446,7446.0,248274.0,7446,249766
7447,7447.0,248307.0,7447,249797
7448,7448.0,248340.0,7448,249829
7449,7449.0,248374.0,7449,249861
7450,7450.0,248409.0,7450,249893
7451,7451.0,248441.0,7451,249925
7452,7452.0,248477.0,7452,249957
7453,7453.0,248509.0,7453,250005
7454,7454.0,248541.0,7454,250037
7455,7455.0,248573.0,7455,250069
7456,7456.0,248607.0,7456,250101
7457,7457.0,248641.0,7457,250133
7458,7458.0,248677.0,7458,250166
7459,7459.0,248710.0,7459,250198
7460,7460.0,248742.0,7460,250229
7461,7461.0,248774.0,7461,250261
7462,7462.0,248807.0,7462,250294
7463,7463.0,248840.0,7463,250327
7464,7464.0,248874.0,7464,250358
7465,7465.0,248907.0,7465,250405
7466,7466.0,248941.0,7466,250437
7467,7467.0,248975.0,7467,250470
7468,7468.0,249008.0,7468,250501
7469,7469.0,249042.0,7469,250533
7470,7470.0,249074.0,7470,250565
7471,7471.0,249111.0,7471,250597
7472,7472.0,249142.0,7472,250629
7473,7473.0,249175.0,7473,250661
7474,7474.0,249207.0,7474,250693
7475,7475.0,249241.0,7475,250726
7476,7476.0,249274.0,7476,250773
7477,7477.0,249307.0,7477,250806
7478,7478.0,249340.0,7478,250837
7479,7479.0,249374.0,7479,250869
7480,7480.0,249407.0,7480,250901
7481,7481.0,249441.0,7481,250933
7482,7482.0,249474.0,7482,250966
7483,7483.0,249507.0,7483,250998
7484,7484.0,249541.0,7484,251030
7485,7485.0,249576.0,7485,251062
7486,7486.0,249608.0,7486,251094
7487,7487.0,249641.0,7487,251143
7488,7488.0,249675.0,7488,251174
7489,7489.0,249707.0,7489,251206
7490,7490.0,249741.0,7490,251238
7491,7491.0,249774.0,7491,251270
7492,7492.0,249807.0,7492,251302
7493,7493.0,249841.0,7493,251335
7494,7494.0,249874.0,7494,251366
7495,7495.0,249908.0,7495,251397
7496,7496.0,249941.0,7496,251429
7497,7497.0,249974.0,7497,251461
7498,7498.0,250008.0,7498,251493
7499,7499.0,250041.0,7499,251541
7500,7500.0,250074.0,7500,251573
7501,7501.0,250108.0,7501,251605
7502,7502.0,250141.0,7502,251638
7503,7503.0,250175.0,7503,251670
7504,7504.0,250208.0,7504,251702
7505,7505.0,250241.0,7505,251734
7506,7506.0,250275.0,7506,251766
7507,7507.0,250311.0,7507,251797
7508,7508.0,250344.0,7508,251829
7509,7509.0,250375.0,7509,251861
7510,7510.0,250408.0,7510,251910
7511,7511.0,250441.0,7511,251941
7512,7512.0,250475.0,7512,251973
7513,7513.0,250508.0,7513,252005
7514,7514.0,250541.0,7514,252037
7515,7515.0,250575.0,7515,252069
7516,7516.0,250608.0,7516,252101
7517,7517.0,250641.0,7517,252133
7518,7518.0,250675.0,7518,252166
7519,7519.0,250708.0,7519,252198
7520,7520.0,250742.0,7520,252229
7521,7521.0,250775.0,7521,252262
7522,7522.0,250808.0,7522,252310
7523,7523.0,250841.0,7523,252342
7524,7524.0,250875.0,7524,252374
7525,7525.0,250908.0,7525,252406
7526,7526.0,250941.0,7526,252438
7527,7527.0,250975.0,7527,252469
7528,7528.0,251008.0,7528,252502
7529,7529.0,251043.0,7529,252533
7530,7530.0,251077.0,7530,252566
7531,7531.0,251110.0,7531,252597
7532,7532.0,251145.0,7532,252629
7533,7533.0,251176.0,7533,252678
7534,7534.0,251210.0,7534,252709
7535,7535.0,251243.0,7535,252741
7536,7536.0,251275.0,7536,252773
7537,7537.0,251310.0,7537,252805
7538,7538.0,251345.0,7538,252837
7539,7539.0,251376.0,7539,252870
7540,7540.0,251408.0,7540,252901
7541,7541.0,251442.0,7541,252933
7542,7542.0,251475.0,7542,252965
7543,7543.0,251508.0,7543,252997
7544,7544.0,251542.0,7544,253029
7545,7545.0,251575.0,7545,253078
7546,7546.0,251609.0,7546,253110
7547,7547.0,251643.0,7547,253141
7548,7548.0,251678.0,7548,253174
7549,7549.0,251709.0,7549,253205
7550,7550.0,251743.0,7550,253237
7551,7551.0,251777.0,7551,253270
7552,7552.0,251808.0,7552,253302
7553,7553.0,251842.0,7553,253334
7554,7554.0,251876.0,7554,253366
7555,7555.0,251909.0,7555,253398
7556,7556.0,251942.0,7556,253445
7557,7557.0,251975.0,7557,253477
7558,7558.0,252009.0,7558,253509
7559,7559.0,252042.0,7559,253541
7560,7560.0,252075.0,7560,253573
7561,7561.0,252109.0,7561,253605
7562,7562.0,252142.0,7562,253638
7563,7563.0,252176.0,7563,253669
7564,7564.0,252209.0,7564,253701
7565,7565.0,252242.0,7565,253734
7566,7566.0,252277.0,7566,253766
7567,7567.0,252309.0,7567,253814
7568,7568.0,252343.0,7568,253846
7569,7569.0,252377.0,7569,253877
7570,7570.0,252411.0,7570,253909
7571,7571.0,252443.0,7571,253941
7572,7572.0,252476.0,7572,253973
7573,7573.0,252510.0,7573,254005
7574,7574.0,252543.0,7574,254037
7575,7575.0,252576.0,7575,254069
7576,7576.0,252609.0,7576,254101
7577,7577.0,252642.0,7577,254133
7578,7578.0,252676.0,7578,254165
7579,7579.0,252709.0,7579,254214
7580,7580.0,252743.0,7580,254245
7581,7581.0,252776.0,7581,254277
7582,7582.0,252809.0,7582,254309
7583,7583.0,252843.0,7583,254341
7584,7584.0,252876.0,7584,254373
7585,7585.0,252909.0,7585,254406
7586,7586.0,252943.0,7586,254437
7587,7587.0,252976.0,7587,254469
7588,7588.0,253009.0,7588,254503
7589,7589.0,253043.0,7589,254535
7590,7590.0,253077.0,7590,254581
7591,7591.0,253110.0,7591,254614
7592,7592.0,253143.0,7592,254646
7593,7593.0,253177.0,7593,254678
7594,7594.0,253210.0,7594,254709
7595,7595.0,253243.0,7595,254741
7596,7596.0,253277.0,7596,254774
7597,7597.0,253311.0,7597,254805
7598,7598.0,253344.0,7598,254838
7599,7599.0,253378.0,7599,254870
7600,7600.0,253411.0,7600,254902
7601,7601.0,253443.0,7601,254934
7602,7602.0,253476.0,7602,254981
7603,7603.0,253510.0,7603,255013
7604,7604.0,253543.0,7604,255045
7605,7605.0,253576.0,7605,255078
7606,7606.0,253610.0,7606,255109
7607,7607.0,253644.0,7607,255141
7608,7608.0,253676.0,7608,255173
7609,7609.0,253712.0,7609,255205
7610,7610.0,253745.0,7610,255237
7611,7611.0,253777.0,7611,255270
7612,7612.0,253810.0,7612,255302
7613,7613.0,253843.0,7613,255349
7614,7614.0,253876.0,7614,255382
7615,7615.0,253910.0,7615,255414
7616,7616.0,253943.0,7616,255445
7617,7617.0,253976.0,7617,255478
7618,7618.0,254010.0,7618,255509
7619,7619.0,254044.0,7619,255541
7620,7620.0,254077.0,7620,255573
7621,7621.0,254110.0,7621,255606
7622,7622.0,254143.0,7622,255638
7623,7623.0,254177.0,7623,255669
7624,7624.0,254210.0,7624,255703
7625,7625.0,254243.0,7625,255749
7626,7626.0,254277.0,7626,255782
7627,7627.0,254310.0,7627,255814
7628,7628.0,254344.0,7628,255846
7629,7629.0,254377.0,7629,255878
7630,7630.0,254411.0,7630,255909
7631,7631.0,254443.0,7631,255941
7632,7632.0,254481.0,7632,255973
7633,7633.0,254514.0,7633,256005
7634,7634.0,254546.0,7634,256037
7635,7635.0,254577.0,7635,256069
7636,7636.0,254610.0,7636,256118
7637,7637.0,254644.0,7637,256149
7638,7638.0,254677.0,7638,256183
7639,7639.0,254711.0,7639,256216
7640,7640.0,254744.0,7640,256246
7641,7641.0,254778.0,7641,256279
7642,7642.0,254810.0,7642,256310
7643,7643.0,254844.0,7643,256341
7644,7644.0,254878.0,7644,256373
7645,7645.0,254913.0,7645,256405
7646,7646.0,254946.0,7646,256437
7647,7647.0,254978.0,7647,256485
7648,7648.0,255010.0,7648,256517
7649,7649.0,255044.0,7649,256549
7650,7650.0,255077.0,7650,256581
7651,7651.0,255111.0,7651,256613
7652,7652.0,255144.0,7652,256646
7653,7653.0,255178.0,7653,256678
7654,7654.0,255211.0,7654,256710
7655,7655.0,255244.0,7655,256742
7656,7656.0,255278.0,7656,256773
7657,7657.0,255311.0,7657,256805
7658,7658.0,255344.0,7658,256837
7659,7659.0,255378.0,7659,256885
7660,7660.0,255411.0,7660,256917
7661,7661.0,255444.0,7661,256950
7662,7662.0,255478.0,7662,256982
7663,7663.0,255511.0,7663,257014
7664,7664.0,255544.0,7664,257047
7665,7665.0,255578.0,7665,257078
7666,7666.0,255611.0,7666,257110
7667,7667.0,255645.0,7667,257143
7668,7668.0,255681.0,7668,257174
7669,7669.0,255712.0,7669,257206
7670,7670.0,255744.0,7670,257253
7671,7671.0,255778.0,7671,257285
7672,7672.0,255811.0,7672,257317
7673,7673.0,255845.0,7673,257351
7674,7674.0,255878.0,7674,257382
7675,7675.0,255911.0,7675,257414
7676,7676.0,255945.0,7676,257447
7677,7677.0,255978.0,7677,257478
7678,7678.0,256011.0,7678,257509
7679,7679.0,256044.0,7679,257541
7680,7680.0,256081.0,7680,257573
7681,7681.0,256113.0,7681,257606
7682,7682.0,256144.0,7682,257653
7683,7683.0,256181.0,7683,257686
7684,7684.0,256215.0,7684,257718
7685,7685.0,256246.0,7685,257750
7686,7686.0,256282.0,7686,257782
7687,7687.0,256314.0,7687,257814
7688,7688.0,256345.0,7688,257846
7689,7689.0,256378.0,7689,257878
7690,7690.0,256411.0,7690,257909
7691,7691.0,256445.0,7691,257942
7692,7692.0,256478.0,7692,257974
7693,7693.0,256511.0,7693,258022
7694,7694.0,256545.0,7694,258054
7695,7695.0,256578.0,7695,258087
7696,7696.0,256611.0,7696,258118
7697,7697.0,256645.0,7697,258150
7698,7698.0,256679.0,7698,258181
7699,7699.0,256713.0,7699,258214
7700,7700.0,256745.0,7700,258246
7701,7701.0,256778.0,7701,258277
7702,7702.0,256812.0,7702,258309
7703,7703.0,256846.0,7703,258341
7704,7704.0,256880.0,7704,258374
7705,7705.0,256912.0,7705,258421
7706,7706.0,256945.0,7706,258453
7707,7707.0,256979.0,7707,258485
7708,7708.0,257014.0,7708,258518
7709,7709.0,257048.0,7709,258551
7710,7710.0,257080.0,7710,258582
7711,7711.0,257114.0,7711,258614
7712,7712.0,257149.0,7712,258646
7713,7713.0,257180.0,7713,258677
7714,7714.0,257213.0,7714,258710
7715,7715.0,257245.0,7715,258741
7716,7716.0,257278.0,7716,258789
7717,7717.0,257312.0,7717,258821
7718,7718.0,257349.0,7718,258853
7719,7719.0,257381.0,7719,258885
7720,7720.0,257414.0,7720,258917
7721,7721.0,257449.0,7721,258949
7722,7722.0,257480.0,7722,258981
7723,7723.0,257512.0,7723,259014
7724,7724.0,257545.0,7724,259046
7725,7725.0,257579.0,7725,259078
7726,7726.0,257614.0,7726,259111
7727,7727.0,257645.0,7727,259158
7728,7728.0,257680.0,7728,259190
7729,7729.0,257712.0,7729,259222
7730,7730.0,257747.0,7730,259254
7731,7731.0,257781.0,7731,259286
7732,7732.0,257812.0,7732,259318
7733,7733.0,257846.0,7733,259350
7734,7734.0,257880.0,7734,259382
7735,7735.0,257913.0,7735,259414
7736,7736.0,257947.0,7736,259446
7737,7737.0,257980.0,7737,259477
7738,7738.0,258015.0,7738,259510
7739,7739.0,258048.0,7739,259558
7740,7740.0,258083.0,7740,259589
7741,7741.0,258116.0,7741,259621
7742,7742.0,258146.0,7742,259653
7743,7743.0,258179.0,7743,259685
7744,7744.0,258213.0,7744,259717
7745,7745.0,258246.0,7745,259750
7746,7746.0,258280.0,7746,259782
7747,7747.0,258313.0,7747,259815
7748,7748.0,258346.0,7748,259847
7749,7749.0,258380.0,7749,259878
7750,7750.0,258413.0,7750,259925
7751,7751.0,258446.0,7751,259958
7752,7752.0,258479.0,7752,259990
7753,7753.0,258513.0,7753,260022
7754,7754.0,258549.0,7754,260054
7755,7755.0,258580.0,7755,260087
7756,7756.0,258613.0,7756,260118
7757,7757.0,258647.0,7757,260152
7758,7758.0,258680.0,7758,260182
7759,7759.0,258713.0,7759,260214
7760,7760.0,258746.0,7760,260247
7761,7761.0,258780.0,7761,260279
7762,7762.0,258813.0,7762,260326
7763,7763.0,258846.0,7763,260358
7764,7764.0,258880.0,7764,260391
7765,7765.0,258913.0,7765,260422
7766,7766.0,258946.0,7766,260454
7767,7767.0,258980.0,7767,260486
7768,7768.0,259014.0,7768,260517
7769,7769.0,259048.0,7769,260549
7770,7770.0,259083.0,7770,260581
7771,7771.0,259116.0,7771,260613
7772,7772.0,259148.0,7772,260646
7773,7773.0,259181.0,7773,260694
7774,7774.0,259215.0,7774,260726
7775,7775.0,259249.0,7775,260758
7776,7776.0,259282.0,7776,260791
7777,7777.0,259316.0,7777,260823
7778,7778.0,259349.0,7778,260855
7779,7779.0,259381.0,7779,260886
7780,7780.0,259415.0,7780,260918
7781,7781.0,259448.0,7781,260952
7782,7782.0,259481.0,7782,260984
7783,7783.0,259515.0,7783,261014
7784,7784.0,259549.0,7784,261046
7785,7785.0,259580.0,7785,261093
7786,7786.0,259613.0,7786,261125
7787,7787.0,259647.0,7787,261158
7788,7788.0,259680.0,7788,261190
7789,7789.0,259714.0,7789,261222
7790,7790.0,259747.0,7790,261254
7791,7791.0,259781.0,7791,261286
7792,7792.0,259816.0,7792,261318
7793,7793.0,259850.0,7793,261350
7794,7794.0,259883.0,7794,261382
7795,7795.0,259914.0,7795,261413
7796,7796.0,259948.0,7796,261461
7797,7797.0,259982.0,7797,261493
7798,7798.0,260015.0,7798,261525
7799,7799.0,260049.0,7799,261558
7800,7800.0,260084.0,7800,261590
7801,7801.0,260116.0,7801,261623
7802,7802.0,260151.0,7802,261654
7803,7803.0,260182.0,7803,261687
7804,7804.0,260216.0,7804,261718
7805,7805.0,260249.0,7805,261750
7806,7806.0,260284.0,7806,261782
7807,7807.0,260315.0,7807,261829
7808,7808.0,260349.0,7808,261862
7809,7809.0,260383.0,7809,261893
7810,7810.0,260418.0,7810,261925
7811,7811.0,260450.0,7811,261958
7812,7812.0,260485.0,7812,261990
7813,7813.0,260514.0,7813,262022
7814,7814.0,260547.0,7814,262055
7815,7815.0,260580.0,7815,262087
7816,7816.0,260614.0,7816,262119
7817,7817.0,260647.0,7817,262151
7818,7818.0,260681.0,7818,262183
7819,7819.0,260714.0,7819,262229
7820,7820.0,260750.0,7820,262262
7821,7821.0,260782.0,7821,262293
7822,7822.0,260817.0,7822,262325
7823,7823.0,260851.0,7823,262357
7824,7824.0,260882.0,7824,262389
7825,7825.0,260915.0,7825,262421
7826,7826.0,260951.0,7826,262453
7827,7827.0,260984.0,7827,262485
7828,7828.0,261015.0,7828,262517
7829,7829.0,261048.0,7829,262549
7830,7830.0,261081.0,7830,262597
7831,7831.0,261114.0,7831,262629
7832,7832.0,261148.0,7832,262662
7833,7833.0,261181.0,7833,262694
7834,7834.0,261216.0,7834,262726
7835,7835.0,261251.0,7835,262759
7836,7836.0,261281.0,7836,262791
7837,7837.0,261315.0,7837,262822
7838,7838.0,261348.0,7838,262853
7839,7839.0,261381.0,7839,262885
7840,7840.0,261414.0,7840,262918
7841,7841.0,261447.0,7841,262950
7842,7842.0,261481.0,7842,262999
7843,7843.0,261514.0,7843,263031
7844,7844.0,261548.0,7844,263063
7845,7845.0,261582.0,7845,263095
7846,7846.0,261617.0,7846,263127
7847,7847.0,261649.0,7847,263158
7848,7848.0,261685.0,7848,263190
7849,7849.0,261717.0,7849,263223
7850,7850.0,261749.0,7850,263254
7851,7851.0,261782.0,7851,263286
7852,7852.0,261814.0,7852,263318
7853,7853.0,261848.0,7853,263366
7854,7854.0,261881.0,7854,263397
7855,7855.0,261915.0,7855,263429
7856,7856.0,261949.0,7856,263461
7857,7857.0,261983.0,7857,263493
7858,7858.0,262016.0,7858,263525
7859,7859.0,262051.0,7859,263559
7860,7860.0,262085.0,7860,263591
7861,7861.0,262118.0,7861,263623
7862,7862.0,262152.0,7862,263655
7863,7863.0,262184.0,7863,263687
7864,7864.0,262216.0,7864,263735
7865,7865.0,262248.0,7865,263766
7866,7866.0,262281.0,7866,263799
7867,7867.0,262315.0,7867,263829
7868,7868.0,262348.0,7868,263862
7869,7869.0,262381.0,7869,263894
7870,7870.0,262415.0,7870,263925
7871,7871.0,262448.0,7871,263958
7872,7872.0,262481.0,7872,263989
7873,7873.0,262515.0,7873,264021
7874,7874.0,262549.0,7874,264053
7875,7875.0,262582.0,7875,264085
7876,7876.0,262615.0,7876,264133
7877,7877.0,262648.0,7877,264165
7878,7878.0,262682.0,7878,264198
7879,7879.0,262715.0,7879,264231
7880,7880.0,262750.0,7880,264262
7881,7881.0,262785.0,7881,264293
7882,7882.0,262817.0,7882,264325
7883,7883.0,262848.0,7883,264357
7884,7884.0,262882.0,7884,264389
7885,7885.0,262916.0,7885,264422
7886,7886.0,262950.0,7886,264454
7887,7887.0,262984.0,7887,264503
7888,7888.0,263018.0,7888,264534
7889,7889.0,263052.0,7889,264565
7890,7890.0,263085.0,7890,264597
7891,7891.0,263117.0,7891,264629
7892,7892.0,263153.0,7892,264661
7893,7893.0,263184.0,7893,264693
7894,7894.0,263219.0,7894,264725
7895,7895.0,263252.0,7895,264757
7896,7896.0,263285.0,7896,264790
7897,7897.0,263317.0,7897,264821
7898,7898.0,263351.0,7898,264854
7899,7899.0,263382.0,7899,264902
7900,7900.0,263415.0,7900,264933
7901,7901.0,263449.0,7901,264966
7902,7902.0,263482.0,7902,264997
7903,7903.0,263516.0,7903,265029
7904,7904.0,263550.0,7904,265061
7905,7905.0,263585.0,7905,265093
7906,7906.0,263620.0,7906,265125
7907,7907.0,263652.0,7907,265158
7908,7908.0,263686.0,7908,265189
7909,7909.0,263719.0,7909,265221
7910,7910.0,263752.0,7910,265269
7911,7911.0,263786.0,7911,265301
7912,7912.0,263817.0,7912,265333
7913,7913.0,263851.0,7913,265365
7914,7914.0,263884.0,7914,265398
7915,7915.0,263916.0,7915,265431
7916,7916.0,263949.0,7916,265462
7917,7917.0,263982.0,7917,265494
7918,7918.0,264016.0,7918,265525
7919,7919.0,264049.0,7919,265557
7920,7920.0,264082.0,7920,265591
7921,7921.0,264116.0,7921,265622
7922,7922.0,264149.0,7922,265669
7923,7923.0,264184.0,7923,265701
7924,7924.0,264219.0,7924,265733
7925,7925.0,264251.0,7925,265766
7926,7926.0,264282.0,7926,265799
7927,7927.0,264316.0,7927,265830
7928,7928.0,264349.0,7928,265862
7929,7929.0,264383.0,7929,265895
7930,7930.0,264416.0,7930,265926
7931,7931.0,264452.0,7931,265957
7932,7932.0,264484.0,7932,265989
7933,7933.0,264520.0,7933,266037
7934,7934.0,264550.0,7934,266069
7935,7935.0,264582.0,7935,266101
7936,7936.0,264616.0,7936,266133
7937,7937.0,264650.0,7937,266165
7938,7938.0,264683.0,7938,266197
7939,7939.0,264716.0,7939,266229
7940,7940.0,264749.0,7940,266261
7941,7941.0,264783.0,7941,266293
7942,7942.0,264816.0,7942,266325
7943,7943.0,264850.0,7943,266357
7944,7944.0,264883.0,7944,266405
7945,7945.0,264917.0,7945,266437
7946,7946.0,264951.0,7946,266469
7947,7947.0,264984.0,7947,266501
7948,7948.0,265016.0,7948,266533
7949,7949.0,265049.0,7949,266565
7950,7950.0,265083.0,7950,266597
7951,7951.0,265116.0,7951,266629
7952,7952.0,265149.0,7952,266663
