scorer,DLC_Resnet50_AuTmMo1Feb20shuffle1_snapshot_best-10,DLC_Resnet50_AuTmMo1Feb20shuffle1_snapshot_best-10,DLC_Resnet50_AuTmMo1Feb20shuffle1_snapshot_best-10
bodyparts,red_light,red_light,red_light
coords,x,y,likelihood
781,593.814,352.073,1.0
782,594.03925,352.0766,1.0
783,594.0844,352.1008,1.0
784,594.4067,352.1476,1.0
785,594.5029,352.183,1.0
786,594.51624,352.07645,1.0
787,594.6489,352.07733,1.0
788,595.04913,351.99637,1.0
789,595.2079,351.8165,0.9982876
790,595.4876,352.07068,1.0
791,596.01337,351.96252,0.99492323
792,597.98364,352.42133,1.0
793,599.8396,353.3249,0.9886827
794,599.79004,353.20007,0.9815693
795,598.8847,352.178,0.98857456
796,599.0031,352.15125,0.9874932
797,601.10626,353.32013,1.0
798,605.58344,351.85794,1.0
799,612.4315,350.1972,0.97969997
800,618.7763,343.709,0.97639096
801,618.38965,339.3002,1.0
802,614.2369,337.1081,1.0
803,610.2608,335.86105,0.99608403
804,609.2244,335.31653,0.96434677
805,608.95215,337.461,1.0
806,610.7076,339.52097,1.0
807,609.2214,339.6721,1.0
808,607.6344,338.46844,1.0
809,607.5576,337.4616,1.0
810,606.8731,335.27512,0.9675867
811,606.6401,334.97128,0.9704476
812,606.55023,335.24377,0.9730991
813,606.6119,335.58865,0.98534
814,610.3907,334.28177,0.9876489
815,612.19574,331.74918,0.9615526
816,615.9097,331.94513,0.91083944
817,617.5944,333.9699,0.93561006
818,619.47906,335.7706,1.0
819,619.89294,336.37387,1.0
820,618.0375,337.17645,1.0
821,616.5435,337.9354,1.0
822,617.1448,338.61075,1.0
823,616.7772,338.45462,1.0
824,616.91,337.9056,1.0
825,618.20825,338.91513,1.0
826,619.446,342.6528,1.0
827,616.77686,350.10538,0.96131337
828,612.96655,352.26004,1.0
829,612.45166,352.21735,1.0
830,614.68256,351.62082,1.0
831,618.5562,351.03363,0.978155
832,617.79584,350.94794,0.9719704
833,615.3228,350.36084,0.9470064
834,614.3504,350.44925,0.98085415
835,613.09863,350.57266,0.79663163
836,613.6193,350.88766,0.5824654
837,613.3634,348.20398,0.18877763
838,244.3562,85.066475,0.020135324
839,614.03,350.17242,0.94660854
840,614.8127,350.77805,0.8698573
841,612.5735,349.94357,0.96932065
842,612.24927,349.99835,0.97590184
843,611.93243,349.63504,0.9665154
844,611.835,348.9034,0.97529477
845,612.9064,347.9417,0.92658937
846,613.6715,348.74997,0.85656434
847,615.24365,345.84174,0.8889918
848,615.5056,344.73734,0.9250181
849,616.0122,343.06503,0.94905686
850,617.0818,341.6455,1.0
851,614.73474,336.6703,1.0
852,613.8536,333.8514,0.94139266
853,609.7101,329.4072,0.9448089
854,607.76666,327.9194,0.94710183
855,608.1069,327.17548,0.9521102
856,607.93896,325.77548,1.0
857,607.75085,324.7147,1.0
858,607.4423,324.24258,1.0
859,607.2876,323.77536,1.0
860,605.4615,322.7802,1.0
861,603.80963,322.88712,1.0
862,602.7309,322.0765,1.0
863,601.786,321.7598,1.0
864,603.1946,322.31186,1.0
865,604.1958,322.22043,1.0
866,604.7462,319.15347,0.9619497
867,601.0132,314.97284,0.8949601
868,598.4781,311.4273,0.9026669
869,597.6484,310.67148,0.93143725
870,597.98047,310.5052,0.92822
871,593.68427,310.42664,0.9463776
872,593.05597,309.64,0.9667096
873,592.744,309.32697,0.96376806
874,595.19385,314.7866,0.14090408
875,244.34729,85.07323,0.023956666
876,244.49475,85.331116,0.01873298
877,244.40047,85.01775,0.024917306
878,236.66249,84.359314,0.038132492
879,388.85236,18.66655,0.034925766
880,388.51505,19.435858,0.027074324
881,244.4176,84.904686,0.025059387
882,244.38194,85.02991,0.021562722
883,388.7242,18.887913,0.038589075
884,589.30164,301.76352,0.84121144
885,588.44324,301.95126,0.782359
886,588.97034,301.73926,0.89798605
887,243.67853,76.006714,0.04764885
888,244.31796,85.19491,0.020305876
889,388.39963,19.495953,0.027727034
890,244.32285,85.126205,0.022289911
891,580.91876,299.7698,0.111636296
892,580.38165,294.75165,0.84080994
893,579.76483,295.37396,0.92040527
894,578.94934,296.08585,0.9049965
895,579.6804,298.0164,0.7777115
896,394.134,19.22983,0.02361358
897,574.38,310.17343,0.17705216
898,575.00745,310.063,0.99448085
899,570.60077,310.2403,1.0
900,561.438,311.6849,0.93869793
901,560.0916,314.47583,0.9908923
902,559.1816,319.1336,1.0
903,557.33746,322.82016,1.0
904,557.9459,331.15674,0.98698586
905,557.36316,334.02313,1.0
906,551.3663,333.11398,0.9254598
907,542.9991,335.6765,0.99170524
908,542.44336,339.75418,1.0
909,540.4606,344.7106,1.0
910,535.519,348.2897,0.9205737
911,528.4612,346.78323,0.9758631
912,523.35223,342.6064,1.0
913,516.79767,339.641,1.0
914,511.0586,339.23312,1.0
915,507.96744,340.2442,1.0
916,504.92438,340.2069,1.0
917,499.5203,339.17352,1.0
918,495.2344,339.34628,1.0
919,491.18088,339.6013,1.0
920,484.24014,339.33832,1.0
921,477.3465,340.98834,1.0
922,468.6136,341.09018,1.0
923,462.53845,340.24783,1.0
924,453.3094,336.4572,0.9890225
925,445.75824,335.279,0.96771187
926,436.1291,335.3736,0.9757234
927,430.16055,335.53824,0.98810506
928,426.34625,334.32916,0.9901729
929,421.93082,334.2235,0.9455534
930,418.5461,336.49265,1.0
931,416.56412,340.00497,1.0
932,414.83908,343.70264,0.97447336
933,412.68436,343.98825,1.0
934,408.10944,341.51434,0.9962758
935,399.2817,340.5446,1.0
936,393.57532,340.45154,1.0
937,387.27103,338.16687,1.0
938,383.19754,334.05957,1.0
939,382.37073,332.08704,1.0
940,378.92007,331.0509,0.9809311
941,375.86957,330.86734,0.93662155
942,372.1272,332.44562,0.9781083
943,368.5944,330.85757,1.0
944,367.71738,328.42746,0.9656341
945,367.90027,327.27176,0.9937767
946,367.0148,327.45587,0.9814329
947,370.70074,332.63196,0.98137295
948,373.84946,333.21457,0.9827395
949,376.73895,332.44174,0.9596794
950,379.10318,332.27197,0.9933183
951,378.71613,330.76974,0.97951496
952,376.39874,331.21783,0.94686824
953,375.0456,334.86157,0.94798684
954,376.41144,337.80957,1.0
955,377.22476,338.7013,1.0
956,375.90472,336.3559,0.95770216
957,376.9666,333.13376,0.9688778
958,377.71457,329.9664,0.96038604
959,377.7611,327.02676,1.0
960,376.9367,326.37686,1.0
961,374.50604,327.09662,0.96106803
962,371.03024,329.6831,0.95935893
963,368.0789,331.07657,1.0
964,367.04108,333.30737,1.0
965,364.28293,340.9596,1.0
966,363.90918,347.2329,0.99988836
967,363.78976,351.2099,1.0
968,364.231,350.90555,1.0
969,362.44135,350.7237,0.9943845
970,361.76965,349.32584,1.0
971,363.42484,347.5024,0.99403125
972,367.42297,346.0738,0.95700395
973,378.79752,341.51422,1.0
974,382.94516,339.0291,1.0
975,381.4052,338.71997,1.0
976,380.7637,336.31393,1.0
977,382.86844,334.50797,0.9363562
978,389.27518,338.65695,1.0
979,392.3342,341.774,1.0
980,389.374,341.6098,0.99929863
981,385.53006,341.89264,1.0
982,383.59152,340.49426,1.0
983,383.25662,340.72388,1.0
984,381.45767,341.4803,1.0
985,378.36536,342.88538,1.0
986,376.4958,342.80148,0.999151
987,374.55798,341.70056,0.9733236
988,372.6934,341.0082,1.0
989,371.5441,340.1691,1.0
990,368.42633,339.59473,1.0
991,368.4536,341.72278,0.99925405
992,374.20712,342.79666,0.9647185
993,381.08057,346.2675,0.9269776
994,390.89893,350.4843,0.9364232
995,401.14667,350.075,0.98536456
996,414.70517,346.48328,0.9884023
997,422.5368,339.20285,0.99528897
998,430.77734,339.36765,1.0
999,437.16882,340.9427,1.0
1000,445.52158,340.98087,1.0
1001,453.90137,338.87967,0.9861435
1002,461.40067,339.8267,1.0
1003,465.78738,341.3565,1.0
1004,473.40726,343.127,0.98176396
1005,478.69446,342.5321,1.0
1006,489.87814,341.46497,1.0
1007,496.78497,345.71655,0.93396986
1008,506.52048,350.43732,0.9836222
1009,512.78705,348.43936,0.9844639
1010,523.585,344.2942,0.98896277
1011,530.089,343.7967,0.9758129
1012,539.6573,346.03366,0.92979264
1013,546.40594,349.4489,0.9592585
1014,555.1577,351.00113,0.9771119
1015,566.75024,352.08234,0.96332
1016,575.9874,352.06744,0.9987118
1017,586.7325,353.4515,1.0
1018,590.94244,353.16895,1.0
1019,597.59674,350.89813,0.981631
1020,603.7048,344.13638,0.9936561
1021,605.9228,343.597,0.99593824
1022,608.375,343.72324,0.9904921
1023,613.30896,344.76434,0.9386255
1024,615.54816,347.17798,0.91124356
1025,617.0289,344.90353,0.94063044
1026,615.28876,342.51892,0.9844583
1027,611.58453,340.3026,1.0
1028,610.5084,338.80838,1.0
1029,611.2994,336.87643,1.0
1030,610.75476,335.6912,0.9738512
1031,612.52155,335.53214,0.9724437
1032,614.4933,335.56885,0.9911453
1033,614.66473,334.8953,0.959461
1034,616.5904,334.66922,0.9193703
1035,617.07385,334.2453,0.95044726
1036,617.0484,333.84787,0.9382872
1037,617.16156,333.9162,0.9392511
1038,616.29407,333.9259,0.90692216
1039,614.99255,334.2888,0.9267951
1040,615.16833,332.77847,0.9334147
1041,616.48,331.19144,0.89312947
1042,617.5711,332.00378,0.9251837
1043,619.9608,334.90323,1.0
1044,619.64923,335.61884,0.97692776
1045,619.66626,335.58887,0.97824824
1046,620.1912,335.49713,0.9936837
1047,620.4398,334.62082,1.0
1048,619.30853,333.18216,0.99841243
1049,618.2777,332.3918,0.94730294
1050,617.16876,331.47644,0.90113795
1051,616.83014,332.30463,0.8958408
1052,616.97534,332.64856,0.90234685
1053,618.732,333.00082,0.9729702
1054,617.69995,332.52536,0.9158715
1055,618.39,332.3765,0.96724886
1056,616.9514,331.62497,0.8960191
1057,616.68976,331.0642,0.88539785
1058,617.48895,331.66956,0.91978854
1059,617.25836,331.27142,0.8995283
1060,616.3186,329.6117,0.86591125
1061,616.27875,330.1009,0.8703144
1062,615.5422,329.30252,0.8914563
1063,614.8939,329.4493,0.89657587
1064,616.4719,330.76462,0.88947123
1065,617.14923,331.6296,0.9205482
1066,618.07935,332.18277,0.94201344
1067,616.58215,332.05344,0.8911898
1068,616.2168,330.5472,0.8799787
1069,615.56586,331.97806,0.92121786
1070,617.0763,331.70392,0.90873903
1071,616.9811,332.20465,0.89757794
1072,617.2119,331.73828,0.90899646
1073,616.53015,332.0193,0.9035994
1074,614.8169,329.48837,0.894315
1075,614.3744,329.09933,0.8983954
1076,616.3959,330.92288,0.88893104
1077,616.22986,330.80725,0.8720952
1078,616.81134,331.34323,0.90178484
1079,615.9418,332.00272,0.91082907
1080,614.6984,331.12552,0.932999
1081,613.6119,331.58005,0.92380786
1082,616.53217,331.7966,0.9116415
1083,617.12006,332.84293,0.92174447
1084,617.0231,333.86008,0.9432772
1085,616.46234,332.7966,0.91036016
1086,614.78815,331.821,0.9318394
1087,612.1542,331.25366,0.9475515
1088,615.41205,331.48572,0.91705155
1089,615.3281,333.13882,0.9529464
1090,615.1042,334.2631,0.94462466
1091,614.7628,334.27875,0.9517112
1092,613.64246,334.40512,0.96591675
1093,611.0297,334.48022,0.9733081
1094,614.4796,334.4243,0.9585949
1095,615.2417,334.56265,0.94696045
1096,615.13904,334.58652,0.9423069
1097,614.64526,334.41818,0.9500036
1098,611.9346,332.1077,0.9525038
1099,611.68085,333.40286,0.9827575
1100,614.5049,334.3354,0.95418763
1101,614.3031,334.78436,0.95771563
1102,614.2282,334.9459,0.9472867
1103,614.2852,335.29156,0.9568945
1104,611.19464,334.2536,0.9800379
1105,611.6484,333.4468,0.97088677
1106,615.5026,332.3494,0.93158275
1107,615.14404,334.33865,0.95067286
1108,615.5884,334.60043,0.9282285
1109,615.1323,334.02496,0.9403286
1110,612.40625,333.17587,0.9783732
1111,609.8595,334.40372,0.9664687
1112,612.30206,333.32294,0.96923137
1113,616.0336,334.68698,0.92344785
1114,614.6872,335.28818,0.9712923
1115,616.39624,335.41385,0.94370866
1116,614.35315,334.25372,0.94432074
1117,611.3468,334.84708,0.9729254
1118,611.7153,332.5437,0.9770241
1119,614.8201,329.72476,0.8926946
1120,615.5795,331.61905,0.91139483
1121,615.9828,331.96738,0.9074094
1122,616.63696,331.91766,0.90476024
1123,613.9538,331.69446,0.93075347
1124,613.48535,332.00528,0.9488958
1125,616.0301,331.05673,0.88964474
1126,615.7173,333.5976,0.93368065
1127,615.7123,332.90143,0.9286517
1128,615.96466,332.1057,0.9031708
1129,614.47327,333.4339,0.9541261
1130,611.49426,333.32224,0.9719028
1131,614.9874,334.2146,0.93566656
1132,617.2635,335.73132,0.9307133
1133,616.62054,337.21518,1.0
1134,614.88293,336.75452,1.0
1135,617.28394,337.5597,1.0
1136,614.41425,339.6784,1.0
1137,611.7932,338.94412,1.0
1138,610.9742,338.068,1.0
1139,612.5017,337.42227,1.0
1140,614.42267,338.0967,1.0
1141,614.2203,339.29245,1.0
1142,612.10645,340.63263,1.0
1143,614.1701,342.26523,1.0
1144,613.753,348.15515,0.95644164
1145,613.4405,350.73267,0.979789
1146,616.7932,350.74667,0.9584756
1147,619.6223,349.85956,1.0
1148,617.0647,349.4694,0.9277844
1149,611.78143,348.4645,0.9726169
1150,610.4673,347.3878,0.97109103
1151,609.94434,347.07715,0.9785383
1152,609.223,347.5365,0.9767879
1153,609.6668,349.11673,0.9495158
1154,610.2143,349.24185,0.96965605
1155,611.5441,350.35556,0.97146416
1156,613.7926,355.3109,0.25592157
1157,388.41614,19.287823,0.0286672
1158,611.17175,353.48828,0.9779304
1159,608.4225,353.4482,1.0
1160,607.11847,353.57028,1.0
1161,607.66113,354.56265,1.0
1162,606.8679,354.7516,1.0
1163,605.6369,353.12527,1.0
1164,605.82745,352.432,1.0
1165,608.1647,352.59213,0.944276
1166,612.69977,351.91296,1.0
1167,614.7307,350.28064,0.97153366
1168,616.3334,346.46042,0.8873209
1169,618.4098,343.63165,0.97931623
1170,619.51996,341.5562,1.0
1171,617.5459,338.65106,1.0
1172,613.5297,335.47858,0.9802668
1173,610.9643,333.52457,0.9835063
1174,611.8681,331.85733,0.94736254
1175,614.4542,333.32803,0.9379811
1176,614.2906,332.60916,0.94103146
1177,615.42206,331.23755,0.89473444
1178,613.99915,332.10858,0.9415046
1179,613.7342,330.8731,0.9117758
1180,614.6205,331.41718,0.9172857
1181,614.83936,328.9396,0.9161551
1182,616.7171,330.55023,0.89796996
1183,616.7442,331.08905,0.8923821
1184,614.7302,328.00912,0.9326327
1185,611.5462,327.66415,0.963557
1186,611.308,327.0552,0.9680865
1187,614.7091,328.44846,0.9199022
1188,612.47345,329.05478,0.9146749
1189,614.53723,328.56238,0.8931854
1190,617.2917,331.71475,0.8996886
1191,617.3866,331.65305,0.9077822
1192,619.7072,334.21063,1.0
1193,619.6896,332.19412,1.0
1194,621.1985,332.93347,1.0
1195,622.00525,333.5228,1.0
1196,620.5953,332.836,1.0
1197,619.8052,333.40015,1.0
1198,617.48895,334.17322,0.945674
1199,619.73096,332.68353,1.0
1200,622.4548,333.56335,1.0
1201,623.4741,333.65317,1.0
1202,624.184,333.0634,1.0
1203,624.37714,331.85056,0.96706533
1204,623.0608,328.46924,0.9830477
1205,622.77277,326.5496,1.0
1206,619.7469,323.05136,1.0
1207,617.2633,322.1135,1.0
1208,614.52905,321.3486,0.9871789
1209,612.839,321.80518,1.0
1210,608.5295,321.98236,1.0
1211,606.5097,321.52805,0.9920226
1212,604.7023,321.6669,1.0
1213,605.79034,320.9747,0.9842957
1214,607.2111,320.21124,0.9681852
1215,607.4088,316.54956,0.98528963
1216,604.2884,313.64532,0.9432341
1217,601.34827,312.94727,0.92439234
1218,601.05347,313.82162,0.8984225
1219,600.90137,314.77414,0.8969665
1220,602.80176,314.00723,0.9165818
1221,604.099,313.87265,0.946808
1222,605.61017,316.04498,0.98688316
1223,604.6791,316.01956,1.0
1224,603.3446,314.71024,0.9398194
1225,600.4188,313.50162,0.8886397
1226,599.43896,313.09442,0.873554
1227,602.5283,316.64728,0.9327469
1228,606.96716,318.6333,0.99395454
1229,609.4554,318.94366,0.959595
1230,610.5812,320.17184,0.97017294
1231,616.01465,323.48898,0.9941249
1232,617.42236,326.53754,0.9840828
1233,619.0458,330.5389,0.94481575
1234,616.58215,334.2075,0.94076157
1235,614.1302,334.15503,0.94275534
1236,613.58167,335.41827,0.98544806
1237,611.8867,334.33188,0.979887
1238,611.96826,335.71075,0.96715677
1239,612.98773,337.6449,1.0
1240,612.21246,337.54666,1.0
1241,613.24976,337.32037,1.0
1242,612.45935,335.9462,1.0
1243,612.7282,336.94272,1.0
1244,614.0979,335.73254,1.0
1245,614.04285,334.8458,0.9512917
1246,615.62067,334.66718,0.91702986
1247,614.013,334.619,0.9571584
1248,611.9253,335.05627,0.9499515
1249,611.80475,335.337,0.96522844
1250,614.1789,334.74887,0.9536302
1251,615.3583,333.3617,0.9209472
1252,614.40076,333.7339,0.9524988
1253,611.519,331.8841,0.9632126
1254,611.4278,331.94824,0.9626428
1255,610.9508,334.38464,0.9800997
1256,614.0922,334.95636,0.9673118
1257,614.8009,334.5221,0.93971515
1258,612.02576,334.49207,0.976678
1259,612.07355,334.25043,0.9774665
1260,610.3477,335.46332,0.959489
1261,609.6469,334.88776,0.9607812
1262,612.4493,335.54956,0.99085677
1263,613.7993,337.38013,1.0
1264,613.1932,337.45456,1.0
1265,613.2181,337.56165,1.0
1266,610.8215,337.5395,1.0
1267,609.49603,337.7682,1.0
1268,610.8014,336.64746,1.0
1269,613.8211,335.2387,0.9824984
1270,613.40063,334.7812,0.9660859
1271,614.11255,334.97305,0.95721257
1272,612.77325,334.3989,0.9758475
1273,610.7133,334.02698,0.9747983
1274,611.27734,332.3757,0.9792944
1275,614.3775,332.7784,0.95498013
1276,613.2613,332.68668,0.940024
1277,614.5429,332.1755,0.94558024
1278,615.08325,331.60095,0.91865045
1279,612.3138,332.831,0.9673754
1280,610.9985,332.95352,0.9646963
1281,615.0327,333.01685,0.9374615
1282,616.9361,334.8996,0.9418466
1283,615.33435,335.01547,0.9354492
1284,613.864,334.47797,0.95971745
1285,611.7152,334.2644,0.983354
1286,610.8028,334.88605,0.97933364
1287,613.6033,335.39468,0.98888063
1288,617.38995,338.5458,1.0
1289,616.62555,341.96252,1.0
1290,616.76556,342.71387,0.98428106
1291,615.9528,342.93378,0.96324766
1292,612.56,344.26514,0.9566832
1293,610.14496,345.31573,0.9707099
1294,609.4977,347.4255,0.96375895
1295,611.5661,348.8737,0.96520835
1296,615.78723,347.8948,0.8932582
1297,613.5609,345.7275,0.916242
1298,610.26465,345.81393,0.96246743
1299,609.93964,345.72943,0.94669896
1300,608.08124,345.18805,0.9688145
1301,606.7097,345.55658,0.96629465
1302,605.1732,344.34958,0.9937647
1303,605.2505,343.19724,1.0
1304,607.678,343.56683,0.98139143
1305,609.32025,343.58765,0.9852885
1306,608.6628,343.42203,0.9762728
1307,607.9404,342.96762,0.98152924
1308,607.42505,341.26013,1.0
1309,608.96594,340.28342,0.9993463
1310,610.84644,339.47794,1.0
1311,610.98267,337.86752,1.0
1312,610.45435,335.84473,0.9990747
1313,610.86835,334.73822,0.9728216
1314,611.6399,330.11917,0.974089
1315,612.50867,326.61728,0.956648
1316,610.0921,326.1463,0.9931939
1317,610.1124,324.83008,1.0
1318,609.5432,322.05612,1.0
1319,609.2055,318.3601,0.96177447
1320,607.72894,317.18845,0.9946468
1321,607.1081,316.76236,0.9835217
1322,604.69556,314.76373,0.9587141
1323,606.7122,316.53162,0.9790534
1324,606.89667,317.21844,0.9858419
1325,606.7928,317.0312,0.99458146
1326,607.33813,315.94257,0.9890392
1327,608.94794,313.61832,0.9726944
1328,609.5914,313.223,0.9385257
1329,610.0013,311.74863,0.9685144
1330,610.26184,312.66174,0.94407463
1331,610.38525,314.90427,0.9870273
1332,610.2648,315.95,0.97622716
1333,610.87024,315.78247,0.96319836
1334,610.7768,318.4493,0.97179854
1335,611.68616,323.22156,1.0
1336,611.7317,325.23785,1.0
1337,614.9476,328.49814,0.9207165
1338,616.62616,335.32947,0.95941186
1339,617.64795,337.5075,1.0
1340,619.4742,339.52954,1.0
1341,617.2642,338.77417,1.0
1342,617.1117,337.72095,1.0
1343,616.5495,338.3834,1.0
1344,616.1186,337.44717,0.9992547
1345,614.8395,336.7716,0.993385
1346,614.17896,338.29807,1.0
1347,612.0301,339.202,1.0
1348,610.8389,338.05624,1.0
1349,608.50995,337.64294,1.0
1350,606.96545,338.58206,1.0
1351,606.9175,337.5683,1.0
1352,608.1318,335.37177,0.9585567
1353,609.50854,335.26,0.963007
1354,607.3781,335.45877,0.98084706
1355,606.20557,334.92203,0.97854626
1356,606.9543,336.25693,0.9698335
1357,609.0739,332.91367,0.9847549
1358,610.79596,329.00342,0.9386526
1359,611.406,327.48502,0.9507028
1360,610.93365,326.2608,0.97788143
1361,610.02,325.27618,1.0
1362,611.0238,321.9902,1.0
1363,611.082,321.2193,1.0
1364,607.037,320.3311,0.97777593
1365,606.97015,319.76608,0.9758808
1366,606.6327,317.2134,0.9889905
1367,605.7885,313.03088,0.9645515
1368,605.20685,310.12302,1.0
1369,605.03186,310.2318,1.0
1370,607.03937,309.85547,1.0
1371,608.03485,308.11374,1.0
1372,606.77905,306.21133,1.0
1373,606.1407,304.2092,0.9778843
1374,606.41675,303.1793,0.9596771
1375,604.1147,303.9079,0.98093283
1376,603.0749,304.32224,0.9747287
1377,601.6592,303.41376,0.82179844
1378,388.3785,19.638811,0.027259119
1379,592.1579,299.6941,0.77590406
1380,592.9432,299.32953,0.8655535
1381,593.20984,299.04178,0.9409629
1382,591.8089,297.13263,0.9209543
1383,590.3263,295.3016,0.9441191
1384,589.4126,294.40918,0.9775624
1385,589.0409,292.88132,1.0
1386,589.03394,290.52875,1.0
1387,589.92206,288.99728,0.97632825
1388,590.09674,288.64127,0.96712613
1389,587.76514,289.07166,1.0
1390,588.4917,288.02853,0.99695075
1391,588.41516,286.54456,1.0
1392,589.0216,287.1587,1.0
1393,590.83545,286.06735,0.99935967
1394,592.2307,286.38626,0.9739567
1395,594.98016,285.99393,0.94568086
1396,598.0039,286.2065,0.9330872
1397,601.3917,285.93195,0.9215184
1398,603.0418,286.5059,0.9569489
1399,603.1334,286.3295,0.968784
1400,603.68695,286.36264,0.98135614
1401,602.88763,286.74933,0.9596739
1402,603.5404,287.10828,0.97082907
1403,604.6287,287.54358,0.97822857
1404,604.7285,287.21863,0.98359406
1405,604.2849,286.42764,1.0
1406,603.57214,286.43018,0.9830384
1407,604.08923,286.45825,0.9944648
1408,604.5893,286.21564,1.0
1409,603.935,283.93738,0.9749137
1410,601.1044,281.17715,0.8925328
1411,598.40424,279.11896,0.9130858
1412,594.7589,276.91266,0.96513915
1413,591.0045,276.97372,1.0
1414,591.9283,276.9822,1.0
1415,591.9859,275.5992,1.0
1416,591.0382,275.5227,1.0
1417,588.57153,277.02463,1.0
